101185	2012-08-03	4 2 6					4								2														6				12	0:3
101186	2012-08-04	1 5 2		1														5							2								8	2:1
101187	2012-08-06	4 1 0					4							1									0										5	1:2
101188	2012-08-07	9 1 9										9		1																		9	19	3:0
101189	2012-08-08	5 5 3						5										5								3							13	3:0
101190	2012-08-09	6 2 9							6						2																	9	17	1:2
101191	2012-08-10	0 0 2	0										0												2								2	0:3
101192	2012-08-11	7 6 3								7									6							3							16	2:1
101193	2012-08-13	1 2 8		1											2																8		11	1:2
101194	2012-08-14	8 6 2									8								6						2								16	0:3
101195	2012-08-15	1 6 4		1															6								4						11	1:2
101196	2012-08-16	2 1 8			2									1																	8		11	1:2
101197	2012-08-17	5 4 6						5									4												6				15	1:2
101198	2012-08-18	7 5 6								7								5											6				18	2:1
101199	2012-08-20	0 7 0	0																	7			0										7	1:2
101200	2012-08-21	1 2 0		1											2								0										3	1:2
101201	2012-08-22	0 0 2	0										0												2								2	0:3
101202	2012-08-23	1 4 6		1													4												6				11	1:2
101203	2012-08-24	2 6 6			2														6										6				14	0:3
101204	2012-08-25	6 3 2							6							3									2								11	1:2
101205	2012-08-27	9 6 5										9							6									5					20	2:1
101206	2012-08-28	4 9 4					4															9					4						17	1:2
101207	2012-08-29	4 1 5					4							1														5					10	2:1
101208	2012-08-30	9 2 5										9			2													5					16	2:1
101209	2012-08-31	6 5 6							6									5											6				17	1:2
101210	2012-09-01	5 0 2						5					0												2								7	1:2
101211	2012-09-03	6 8 2							6												8				2								16	0:3
101212	2012-09-04	9 8 2										9									8				2								19	1:2
101213	2012-09-05	4 9 7					4															9								7			20	2:1
101214	2012-09-06	0 6 2	0																6						2								8	0:3
101215	2012-09-07	1 9 7		1																		9								7			17	3:0
101216	2012-09-08	2 2 5			2										2													5					9	1:2
101217	2012-09-10	0 4 7	0														4													7			11	1:2
101218	2012-09-11	9 0 8										9	0																		8		17	1:2
101219	2012-09-12	8 7 2									8									7					2								17	1:2
101220	2012-09-13	5 2 6						5							2														6				13	1:2
101221	2012-09-14	5 3 5						5								3												5					13	3:0
101222	2012-09-15	4 4 2					4										4								2								10	0:3
101223	2012-09-17	0 4 1	0														4							1									5	1:2
101224	2012-09-18	9 8 5										9									8							5					22	2:1
101225	2012-09-19	0 7 2	0																	7					2								9	1:2
101226	2012-09-20	5 6 8						5											6												8		19	1:2
101227	2012-09-21	7 1 6								7				1															6				14	2:1
101228	2012-09-22	2 2 4			2										2												4						8	0:3
101229	2012-09-24	6 3 6							6							3													6				15	1:2
101230	2012-09-25	9 0 1										9	0											1									10	2:1
101231	2012-09-26	1 0 6		1									0																6				7	1:2
101232	2012-09-27	7 7 8								7										7											8		22	2:1
101233	2012-09-28	7 6 7								7									6											7			20	2:1
101234	2012-09-29	6 5 8							6									5													8		19	1:2
101235	2012-10-01	2 0 5			2								0															5					7	1:2
101236	2012-10-02	8 5 6									8							5											6				19	1:2
101237	2012-10-03	9 9 9										9										9										9	27	3:0
101238	2012-10-04	2 8 1			2																8			1									11	1:2
101239	2012-10-05	2 9 0			2																	9	0										11	1:2
101240	2012-10-06	9 0 2										9	0												2								11	1:2
101241	2012-10-08	2 9 7			2																	9								7			18	2:1
101242	2012-10-09	9 9 9										9										9										9	27	3:0
101243	2012-10-10	2 5 1			2													5						1									8	2:1
101244	2012-10-11	2 7 3			2															7						3							12	2:1
101245	2012-10-12	7 5 5								7								5										5					17	3:0
101246	2012-10-13	8 7 4									8									7							4						19	1:2
101247	2012-10-15	6 1 8							6					1																	8		15	1:2
101248	2012-10-16	4 4 0					4										4						0										8	0:3
101249	2012-10-17	1 0 3		1									0													3							4	2:1
101250	2012-10-18	0 9 6	0																			9							6				15	1:2
101251	2012-10-19	4 8 7					4														8									7			19	1:2
101252	2012-10-20	5 6 7						5											6											7			18	2:1
101253	2012-10-22	8 8 2									8										8				2								18	0:3
101254	2012-10-23	8 5 8									8							5													8		21	1:2
101255	2012-10-24	5 5 7						5										5												7			17	3:0
101256	2012-10-25	6 0 6							6				0																6				12	0:3
101257	2012-10-26	9 5 8										9						5													8		22	2:1
101258	2012-10-27	4 9 3					4															9				3							16	2:1
101259	2012-10-29	6 5 2							6									5							2								13	1:2
101260	2012-10-30	7 5 7								7								5												7			19	3:0
101261	2012-10-31	8 0 2									8		0												2								10	0:3
101262	2012-11-01	6 2 1							6						2									1									9	1:2
101263	2012-11-02	2 2 4			2										2												4						8	0:3
101264	2012-11-03	2 1 3			2									1												3							6	2:1
101265	2012-11-05	8 0 0									8		0										0										8	0:3
101266	2012-11-06	1 9 6		1																		9							6				16	2:1
101267	2012-11-07	8 0 9									8		0																			9	17	1:2
101268	2012-11-08	4 2 8					4								2																8		14	0:3
101269	2012-11-09	2 4 2			2												4								2								8	0:3
101270	2012-11-10	9 6 1										9							6					1									16	2:1
101271	2012-11-12	6 3 3							6							3										3							12	2:1
101272	2012-11-13	1 4 4		1													4										4						9	1:2
101273	2012-11-14	2 7 8			2															7											8		17	1:2
101274	2012-11-15	5 3 8						5								3															8		16	2:1
101275	2012-11-16	1 2 8		1											2																8		11	1:2
101276	2012-11-17	1 5 7		1														5												7			13	3:0
101277	2012-11-19	2 7 1			2															7				1									10	2:1
101278	2012-11-20	1 6 3		1															6							3							10	2:1
101279	2012-11-21	2 8 3			2																8					3							13	1:2
101280	2012-11-22	7 3 2								7						3									2								12	2:1
101281	2012-11-23	6 6 6							6										6										6				18	0:3
101282	2012-11-24	8 1 2									8			1											2								11	1:2
101283	2012-11-26	1 4 4		1													4										4						9	1:2
101284	2012-11-27	0 1 2	0											1											2								3	1:2
101285	2012-11-28	8 2 4									8				2												4						14	0:3
101286	2012-11-29	7 6 3								7									6							3							16	2:1
101287	2012-11-30	0 5 1	0															5						1									6	2:1
101288	2012-12-01	2 6 2			2														6						2								10	0:3
101289	2012-12-03	2 3 9			2											3																9	14	2:1
101290	2012-12-04	6 8 9							6												8											9	23	1:2
101291	2012-12-05	6 6 6							6										6										6				18	0:3
101292	2012-12-06	6 7 2							6											7					2								15	1:2
101293	2012-12-07	1 4 5		1													4											5					10	2:1
101294	2012-12-08	0 9 6	0																			9							6				15	1:2
101295	2012-12-10	4 1 3					4							1												3							8	2:1
101296	2012-12-11	1 0 8		1									0																		8		9	1:2
101297	2012-12-12	9 6 2										9							6						2								17	1:2
101298	2012-12-13	8 6 4									8								6								4						18	0:3
101299	2012-12-14	7 5 8								7								5													8		20	2:1
101300	2012-12-15	2 9 2			2																	9			2								13	1:2
101301	2012-12-17	5 4 5						5									4											5					14	2:1
101302	2012-12-18	9 3 0										9				3							0										12	2:1
101303	2012-12-19	9 1 9										9		1																		9	19	3:0
101304	2012-12-20	3 1 2				3								1											2								6	2:1
101305	2012-12-21	6 3 4							6							3											4						13	1:2
101306	2012-12-22	6 2 6							6						2														6				14	0:3
101307	2012-12-24	6 1 9							6					1																		9	16	2:1
101308	2012-12-25	9 2 3										9			2											3							14	2:1
101309	2012-12-26	1 0 7		1									0																	7			8	2:1
101310	2012-12-27	7 5 9								7								5														9	21	3:0
101311	2012-12-28	9 3 6										9				3													6				18	2:1
101312	2012-12-29	3 4 5				3											4											5					12	2:1
101313	2012-12-31	1 9 4		1																		9					4						14	2:1
102001	2013-01-01	6 2 7							6						2															7			15	1:2
102002	2013-01-02	6 7 0							6											7			0										13	1:2
102003	2013-01-03	2 3 0			2											3							0										5	1:2
102004	2013-01-04	2 7 7			2															7										7			16	2:1
102005	2013-01-05	8 5 4									8							5									4						17	1:2
102006	2013-01-07	1 3 0		1												3							0										4	2:1
102007	2013-01-08	6 3 6							6							3													6				15	1:2
102008	2013-01-09	6 6 6							6										6										6				18	0:3
102009	2013-01-10	0 2 3	0												2											3							5	1:2
102010	2013-01-11	0 9 7	0																			9								7			16	2:1
102011	2013-01-12	1 1 1		1										1										1									3	3:0
102012	2013-01-14	1 3 1		1												3								1									5	3:0
102013	2013-01-15	9 1 5										9		1														5					15	3:0
102014	2013-01-16	2 2 0			2										2								0										4	0:3
102015	2013-01-17	7 1 0								7				1									0										8	2:1
102016	2013-01-18	4 4 2					4										4								2								10	0:3
102017	2013-01-19	4 2 7					4								2															7			13	1:2
102018	2013-01-21	6 9 4							6													9					4						19	1:2
102019	2013-01-22	1 3 6		1												3													6				10	2:1
102020	2013-01-23	4 5 7					4											5												7			16	2:1
102021	2013-01-24	9 5 9										9						5														9	23	3:0
102022	2013-01-25	3 8 5				3															8							5					16	2:1
102023	2013-01-26	5 9 7						5														9								7			21	3:0
102024	2013-01-28	6 8 5							6												8							5					19	1:2
102025	2013-01-29	1 7 7		1																7										7			15	3:0
102026	2013-01-30	0 0 0	0										0										0										0	0:3
102027	2013-01-31	9 4 6										9					4												6				19	1:2
102028	2013-02-01	4 1 4					4							1													4						9	1:2
102029	2013-02-02	3 5 5				3												5										5					13	3:0
102030	2013-02-04	6 3 3							6							3										3							12	2:1
102031	2013-02-05	6 1 9							6					1																		9	16	2:1
102032	2013-02-06	0 7 1	0																	7				1									8	2:1
102033	2013-02-07	0 2 2	0												2										2								4	0:3
102034	2013-02-08	6 3 4							6							3											4						13	1:2
102035	2013-02-09	7 7 3								7										7						3							17	3:0
102036	2013-02-11	7 6 6								7									6										6				19	1:2
102037	2013-02-12	8 8 0									8										8		0										16	0:3
102038	2013-02-13	5 5 5						5										5										5					15	3:0
102039	2013-02-14	9 6 5										9							6									5					20	2:1
102040	2013-02-15	0 6 2	0																6						2								8	0:3
102041	2013-02-16	1 3 6		1												3													6				10	2:1
102042	2013-02-18	4 5 1					4											5						1									10	2:1
102043	2013-02-19	0 2 8	0												2																8		10	0:3
102044	2013-02-20	3 2 8				3									2																8		13	1:2
102045	2013-02-21	5 5 2						5										5							2								12	2:1
102046	2013-02-22	9 7 1										9								7				1									17	3:0
102047	2013-02-23	2 4 8			2												4														8		14	0:3
102048	2013-02-25	7 6 9								7									6													9	22	2:1
102049	2013-02-26	0 1 0	0											1									0										1	1:2
102050	2013-02-27	3 1 0				3								1									0										4	2:1
102051	2013-02-28	9 9 4										9										9					4						22	2:1
102052	2013-03-01	1 4 8		1													4														8		13	1:2
102053	2013-03-02	5 3 1						5								3								1									9	3:0
102054	2013-03-04	4 9 3					4															9				3							16	2:1
102055	2013-03-05	0 9 0	0																			9	0										9	1:2
102056	2013-03-06	8 7 4									8									7							4						19	1:2
102057	2013-03-07	7 5 9								7								5														9	21	3:0
102058	2013-03-08	0 2 0	0												2								0										2	0:3
102059	2013-03-09	0 2 3	0												2											3							5	1:2
102060	2013-03-11	4 0 1					4						0											1									5	1:2
102061	2013-03-12	6 0 2							6				0												2								8	0:3
102062	2013-03-13	0 7 4	0																	7							4						11	1:2
102063	2013-03-14	0 7 4	0																	7							4						11	1:2
102064	2013-03-15	7 9 2								7												9			2								18	2:1
102065	2013-03-16	7 0 3								7			0													3							10	2:1
102066	2013-03-18	3 9 6				3																9							6				18	2:1
102067	2013-03-19	4 4 9					4										4															9	17	1:2
102068	2013-03-20	3 9 9				3																9										9	21	3:0
102069	2013-03-21	2 7 9			2															7												9	18	2:1
102070	2013-03-22	2 9 2			2																	9			2								13	1:2
102071	2013-03-23	2 6 6			2														6										6				14	0:3
102072	2013-03-25	4 3 8					4									3															8		15	1:2
102073	2013-03-26	3 8 7				3															8									7			18	2:1
102074	2013-03-27	3 5 3				3												5								3							11	3:0
102075	2013-03-28	8 8 7									8										8									7			23	1:2
102076	2013-03-29	1 4 0		1													4						0										5	1:2
102077	2013-03-30	0 5 9	0															5														9	14	2:1
102078	2013-04-01	7 3 8								7						3															8		18	2:1
102079	2013-04-02	9 0 5										9	0															5					14	2:1
102080	2013-04-03	0 9 8	0																			9									8		17	1:2
102081	2013-04-04	4 9 2					4															9			2								15	1:2
102082	2013-04-05	5 4 4						5									4										4						13	1:2
102083	2013-04-06	5 9 2						5														9			2								16	2:1
102084	2013-04-08	3 4 3				3											4									3							10	2:1
102085	2013-04-09	2 3 2			2											3									2								7	1:2
102086	2013-04-10	3 9 5				3																9						5					17	3:0
102087	2013-04-11	4 9 8					4															9									8		21	1:2
102088	2013-04-12	0 9 4	0																			9					4						13	1:2
102089	2013-04-13	7 4 4								7							4										4						15	1:2
102090	2013-04-15	5 5 9						5										5														9	19	3:0
102091	2013-04-16	6 2 6							6						2														6				14	0:3
102092	2013-04-17	7 6 0								7									6				0										13	1:2
102093	2013-04-18	3 2 9				3									2																	9	14	2:1
102094	2013-04-19	0 8 8	0																		8										8		16	0:3
102095	2013-04-20	6 3 6							6							3													6				15	1:2
102096	2013-04-22	8 1 2									8			1											2								11	1:2
102097	2013-04-23	8 5 4									8							5									4						17	1:2
102098	2013-04-24	4 6 9					4												6													9	19	1:2
102099	2013-04-25	3 3 0				3										3							0										6	2:1
102100	2013-04-26	6 7 6							6											7									6				19	1:2
102101	2013-04-27	9 6 5										9							6									5					20	2:1
102102	2013-04-29	3 9 8				3																9									8		20	2:1
102103	2013-04-30	7 5 3								7								5								3							15	3:0
102104	2013-05-01	8 0 5									8		0															5					13	1:2
102105	2013-05-02	9 6 9										9							6													9	24	2:1
102106	2013-05-03	1 0 3		1									0													3							4	2:1
102107	2013-05-04	5 1 3						5						1												3							9	3:0
102108	2013-05-06	2 2 0			2										2								0										4	0:3
102109	2013-05-07	2 8 5			2																8							5					15	1:2
102110	2013-05-08	9 1 9										9		1																		9	19	3:0
102111	2013-05-09	9 4 9										9					4															9	22	2:1
102112	2013-05-10	4 3 9					4									3																9	16	2:1
102113	2013-05-11	2 4 2			2												4								2								8	0:3
102114	2013-05-13	8 8 6									8										8								6				22	0:3
102115	2013-05-14	1 9 3		1																		9				3							13	3:0
102116	2013-05-15	4 4 8					4										4														8		16	0:3
102117	2013-05-16	7 1 9								7				1																		9	17	3:0
102118	2013-05-17	4 9 2					4															9			2								15	1:2
102119	2013-05-18	7 0 2								7			0												2								9	1:2
102120	2013-05-20	3 1 1				3								1										1									5	3:0
102121	2013-05-21	8 2 6									8				2														6				16	0:3
102122	2013-05-22	9 7 0										9								7			0										16	2:1
102123	2013-05-23	1 7 5		1																7								5					13	3:0
102124	2013-05-24	3 8 9				3															8											9	20	2:1
102125	2013-05-25	1 6 2		1															6						2								9	1:2
102126	2013-05-27	0 0 6	0										0																6				6	0:3
102127	2013-05-28	8 6 8									8								6												8		22	0:3
102128	2013-05-29	3 0 7				3							0																	7			10	2:1
102129	2013-05-30	9 1 7										9		1																7			17	3:0
102130	2013-05-31	4 0 7					4						0																	7			11	1:2
102131	2013-06-01	2 2 7			2										2															7			11	1:2
102132	2013-06-03	9 4 1										9					4							1									14	2:1
102133	2013-06-04	9 4 3										9					4									3							16	2:1
102134	2013-06-05	7 1 8								7				1																	8		16	2:1
102135	2013-06-06	1 4 8		1													4														8		13	1:2
102136	2013-06-07	0 3 7	0													3														7			10	2:1
102137	2013-06-08	8 3 1									8					3								1									12	2:1
102138	2013-06-10	9 6 8										9							6												8		23	1:2
102139	2013-06-11	4 3 0					4									3							0										7	1:2
102140	2013-06-12	1 1 5		1										1														5					7	3:0
102141	2013-06-13	9 8 3										9									8					3							20	2:1
102142	2013-06-14	4 5 8					4											5													8		17	1:2
102143	2013-06-15	1 6 6		1															6										6				13	1:2
102144	2013-06-17	3 8 0				3															8		0										11	1:2
102145	2013-06-18	3 7 8				3														7											8		18	2:1
102146	2013-06-19	4 7 6					4													7									6				17	1:2
102147	2013-06-20	0 5 5	0															5										5					10	2:1
102148	2013-06-21	3 2 8				3									2																8		13	1:2
102149	2013-06-22	4 2 2					4								2										2								8	0:3
102150	2013-06-24	5 2 7						5							2															7			14	2:1
102151	2013-06-25	7 7 2								7										7					2								16	2:1
102152	2013-06-26	7 8 7								7											8									7			22	2:1
102153	2013-06-27	6 9 5							6													9						5					20	2:1
102154	2013-06-28	9 6 7										9							6											7			22	2:1
102155	2013-06-29	5 0 6						5					0																6				11	1:2
102156	2013-07-01	4 5 0					4											5					0										9	1:2
102157	2013-07-02	8 9 7									8											9								7			24	2:1
102158	2013-07-03	6 3 8							6							3															8		17	1:2
102159	2013-07-04	9 0 4										9	0														4						13	1:2
102160	2013-07-05	3 5 1				3												5						1									9	3:0
102161	2013-07-06	2 1 4			2									1													4						7	1:2
102162	2013-07-08	6 8 5							6												8							5					19	1:2
102163	2013-07-09	5 9 4						5														9					4						18	2:1
102164	2013-07-10	4 4 8					4										4														8		16	0:3
102165	2013-07-11	4 7 3					4													7						3							14	2:1
102166	2013-07-12	0 9 7	0																			9								7			16	2:1
102167	2013-07-13	9 4 5										9					4											5					18	2:1
102168	2013-07-15	6 9 5							6													9						5					20	2:1
102169	2013-07-16	8 4 6									8						4												6				18	0:3
102170	2013-07-17	5 4 8						5									4														8		17	1:2
102171	2013-07-18	6 4 4							6								4										4						14	0:3
102172	2013-07-19	8 6 9									8								6													9	23	1:2
102173	2013-07-20	5 7 8						5												7											8		20	2:1
102174	2013-07-22	7 6 0								7									6				0										13	1:2
102175	2013-07-23	4 4 4					4										4										4						12	0:3
102176	2013-07-24	8 5 9									8							5														9	22	2:1
102177	2013-07-25	8 7 5									8									7								5					20	2:1
102178	2013-07-26	9 5 7										9						5												7			21	3:0
102179	2013-07-27	1 3 8		1												3															8		12	2:1
102180	2013-07-29	1 9 6		1																		9							6				16	2:1
102181	2013-07-30	5 1 8						5						1																	8		14	2:1
102182	2013-07-31	8 4 1									8						4							1									13	1:2
102183	2013-08-01	0 9 7	0																			9								7			16	2:1
102184	2013-08-02	6 6 4							6										6								4						16	0:3
102185	2013-08-03	9 8 6										9									8								6				23	1:2
102186	2013-08-05	7 5 3								7								5								3							15	3:0
102187	2013-08-06	8 0 0									8		0										0										8	0:3
102188	2013-08-07	3 5 6				3												5											6				14	2:1
102189	2013-08-08	7 0 7								7			0																	7			14	2:1
102190	2013-08-09	2 5 6			2													5											6				13	1:2
102191	2013-08-10	0 1 9	0											1																		9	10	2:1
102192	2013-08-12	4 1 4					4							1													4						9	1:2
102193	2013-08-13	0 8 6	0																		8								6				14	0:3
102194	2013-08-14	1 8 5		1																	8							5					14	2:1
102195	2013-08-15	7 2 2								7					2										2								11	1:2
102196	2013-08-16	2 5 8			2													5													8		15	1:2
102197	2013-08-17	0 0 1	0										0											1									1	1:2
102198	2013-08-19	7 4 8								7							4														8		19	1:2
102199	2013-08-20	0 1 9	0											1																		9	10	2:1
102200	2013-08-21	3 3 6				3										3													6				12	2:1
102201	2013-08-22	1 1 4		1										1													4						6	2:1
102202	2013-08-23	8 1 4									8			1													4						13	1:2
102203	2013-08-24	8 4 7									8						4													7			19	1:2
102204	2013-08-26	8 7 1									8									7				1									16	2:1
102205	2013-08-27	4 0 5					4						0															5					9	1:2
102206	2013-08-28	0 9 5	0																			9						5					14	2:1
102207	2013-08-29	0 3 4	0													3											4						7	1:2
102208	2013-08-30	4 7 2					4													7					2								13	1:2
102209	2013-08-31	8 0 7									8		0																	7			15	1:2
102210	2013-09-02	0 1 9	0											1																		9	10	2:1
102211	2013-09-03	7 9 1								7												9		1									17	3:0
102212	2013-09-04	1 5 3		1														5								3							9	3:0
102213	2013-09-05	6 5 8							6									5													8		19	1:2
102214	2013-09-06	5 2 4						5							2												4						11	1:2
102215	2013-09-07	9 4 2										9					4								2								15	1:2
102216	2013-09-09	7 7 3								7										7						3							17	3:0
102217	2013-09-10	2 6 0			2														6				0										8	0:3
102218	2013-09-11	8 4 1									8						4							1									13	1:2
102219	2013-09-12	6 4 1							6								4							1									11	1:2
102220	2013-09-13	4 6 4					4												6								4						14	0:3
102221	2013-09-14	3 0 5				3							0															5					8	2:1
102222	2013-09-16	8 4 4									8						4										4						16	0:3
102223	2013-09-17	7 5 9								7								5														9	21	3:0
102224	2013-09-18	2 9 1			2																	9		1									12	2:1
102225	2013-09-19	2 8 2			2																8				2								12	0:3
102226	2013-09-20	2 8 8			2																8										8		18	0:3
102227	2013-09-21	5 0 8						5					0																		8		13	1:2
102228	2013-09-23	4 6 7					4												6											7			17	1:2
102229	2013-09-24	9 6 3										9							6							3							18	2:1
102230	2013-09-25	0 8 8	0																		8										8		16	0:3
102231	2013-09-26	6 0 3							6				0													3							9	1:2
102232	2013-09-27	8 2 5									8				2													5					15	1:2
102233	2013-09-28	3 2 3				3									2											3							8	2:1
102234	2013-09-30	1 0 3		1									0													3							4	2:1
102235	2013-10-01	3 8 4				3															8						4						15	1:2
102236	2013-10-02	0 0 5	0										0															5					5	1:2
102237	2013-10-03	1 6 6		1															6										6				13	1:2
102238	2013-10-04	2 3 0			2											3							0										5	1:2
102239	2013-10-05	7 3 5								7						3												5					15	3:0
102240	2013-10-07	5 0 9						5					0																			9	14	2:1
102241	2013-10-08	0 0 8	0										0																		8		8	0:3
102242	2013-10-09	4 5 8					4											5													8		17	1:2
102243	2013-10-10	1 9 7		1																		9								7			17	3:0
102244	2013-10-11	8 5 7									8							5												7			20	2:1
102245	2013-10-12	0 3 9	0													3																9	12	2:1
102246	2013-10-14	4 1 6					4							1															6				11	1:2
102247	2013-10-15	5 3 5						5								3												5					13	3:0
102248	2013-10-16	9 9 5										9										9						5					23	3:0
102249	2013-10-17	3 0 4				3							0														4						7	1:2
102250	2013-10-18	7 1 5								7				1														5					13	3:0
102251	2013-10-19	9 0 5										9	0															5					14	2:1
102252	2013-10-21	1 6 1		1															6					1									8	2:1
102253	2013-10-22	6 5 3							6									5								3							14	2:1
102254	2013-10-23	0 0 4	0										0														4						4	0:3
102255	2013-10-24	9 5 5										9						5										5					19	3:0
102256	2013-10-25	4 9 9					4															9										9	22	2:1
102257	2013-10-26	7 7 3								7										7						3							17	3:0
102258	2013-10-28	7 8 7								7											8									7			22	2:1
102259	2013-10-29	1 8 9		1																	8											9	18	2:1
102260	2013-10-30	4 5 0					4											5					0										9	1:2
102261	2013-10-31	7 4 1								7							4							1									12	2:1
102262	2013-11-01	8 5 5									8							5										5					18	2:1
102263	2013-11-02	2 4 7			2												4													7			13	1:2
102264	2013-11-04	1 0 1		1									0											1									2	2:1
102265	2013-11-05	5 1 9						5						1																		9	15	3:0
102266	2013-11-06	0 5 1	0															5						1									6	2:1
102267	2013-11-07	9 2 6										9			2														6				17	1:2
102268	2013-11-08	5 5 6						5										5											6				16	2:1
102269	2013-11-09	6 3 1							6							3								1									10	2:1
102270	2013-11-11	6 4 1							6								4							1									11	1:2
102271	2013-11-12	6 8 2							6												8				2								16	0:3
102272	2013-11-13	1 3 6		1												3													6				10	2:1
102273	2013-11-14	3 5 3				3												5								3							11	3:0
102274	2013-11-15	5 7 7						5												7										7			19	3:0
102275	2013-11-16	4 9 0					4															9	0										13	1:2
102276	2013-11-18	5 3 7						5								3														7			15	3:0
102277	2013-11-19	5 8 3						5													8					3							16	2:1
102278	2013-11-20	5 2 6						5							2														6				13	1:2
102279	2013-11-21	6 6 3							6										6							3							15	1:2
102280	2013-11-22	9 2 4										9			2												4						15	1:2
102281	2013-11-23	5 3 0						5								3							0										8	2:1
102282	2013-11-25	7 9 3								7												9				3							19	3:0
102283	2013-11-26	4 7 9					4													7												9	20	2:1
102284	2013-11-27	4 5 0					4											5					0										9	1:2
102285	2013-11-28	9 0 4										9	0														4						13	1:2
102286	2013-11-29	1 1 3		1										1												3							5	3:0
102287	2013-11-30	6 7 0							6											7			0										13	1:2
102288	2013-12-02	2 1 1			2									1										1									4	2:1
102289	2013-12-03	7 0 6								7			0																6				13	1:2
102290	2013-12-04	1 5 2		1														5							2								8	2:1
102291	2013-12-05	7 5 3								7								5								3							15	3:0
102292	2013-12-06	8 8 5									8										8							5					21	1:2
102293	2013-12-07	9 9 3										9										9				3							21	3:0
102294	2013-12-09	6 6 6							6										6										6				18	0:3
102295	2013-12-10	0 6 6	0																6										6				12	0:3
102296	2013-12-11	7 4 4								7							4										4						15	1:2
102297	2013-12-12	4 9 0					4															9	0										13	1:2
102298	2013-12-13	0 5 2	0															5							2								7	1:2
102299	2013-12-14	8 9 6									8											9							6				23	1:2
102300	2013-12-16	1 7 3		1																7						3							11	3:0
102301	2013-12-17	6 3 7							6							3														7			16	2:1
102302	2013-12-18	4 7 1					4													7				1									12	2:1
102303	2013-12-19	8 5 6									8							5											6				19	1:2
102304	2013-12-20	0 3 7	0													3														7			10	2:1
102305	2013-12-21	5 4 4						5									4										4						13	1:2
102306	2013-12-23	8 3 7									8					3														7			18	2:1
102307	2013-12-24	0 3 3	0													3										3							6	2:1
102308	2013-12-25	5 5 5						5										5										5					15	3:0
102309	2013-12-26	8 8 5									8										8							5					21	1:2
102310	2013-12-27	0 7 0	0																	7			0										7	1:2
102311	2013-12-28	8 6 5									8								6									5					19	1:2
102312	2013-12-30	4 3 7					4									3														7			14	2:1
102313	2013-12-31	8 5 9									8							5														9	22	2:1
103001	2014-01-01	5 6 9						5											6													9	20	2:1
103002	2014-01-02	7 6 0								7									6				0										13	1:2
103003	2014-01-03	1 7 1		1																7				1									9	3:0
103004	2014-01-04	1 9 5		1																		9						5					15	3:0
103005	2014-01-06	4 5 9					4											5														9	18	2:1
103006	2014-01-07	3 5 4				3												5									4						12	2:1
103007	2014-01-08	7 5 3								7								5								3							15	3:0
103008	2014-01-09	5 6 8						5											6												8		19	1:2
103009	2014-01-10	5 0 8						5					0																		8		13	1:2
103010	2014-01-11	8 1 2									8			1											2								11	1:2
103011	2014-01-13	9 3 3										9				3										3							15	3:0
103012	2014-01-14	1 7 1		1																7				1									9	3:0
103013	2014-01-15	7 7 0								7										7			0										14	2:1
103014	2014-01-16	1 4 5		1													4											5					10	2:1
103015	2014-01-17	7 1 5								7				1														5					13	3:0
103016	2014-01-18	3 5 1				3												5						1									9	3:0
103017	2014-01-20	7 5 5								7								5										5					17	3:0
103018	2014-01-21	6 5 8							6									5													8		19	1:2
103019	2014-01-22	0 5 2	0															5							2								7	1:2
103020	2014-01-23	8 5 5									8							5										5					18	2:1
103021	2014-01-24	5 6 8						5											6												8		19	1:2
103022	2014-01-25	7 2 4								7					2												4						13	1:2
103023	2014-01-27	5 4 6						5									4												6				15	1:2
103024	2014-01-28	1 5 8		1														5													8		14	2:1
103025	2014-01-29	1 8 7		1																	8									7			16	2:1
103026	2014-01-30	0 8 4	0																		8						4						12	0:3
103027	2014-01-31	6 6 2							6										6						2								14	0:3
103028	2014-02-01	7 3 6								7						3													6				16	2:1
103029	2014-02-03	3 9 9				3																9										9	21	3:0
103030	2014-02-04	2 6 2			2														6						2								10	0:3
103031	2014-02-05	4 1 9					4							1																		9	14	2:1
103032	2014-02-06	7 9 1								7												9		1									17	3:0
103033	2014-02-07	1 2 6		1											2														6				9	1:2
103034	2014-02-08	3 3 2				3										3									2								8	2:1
103035	2014-02-10	7 5 2								7								5							2								14	2:1
103036	2014-02-11	2 7 4			2															7							4						13	1:2
103037	2014-02-12	2 0 9			2								0																			9	11	1:2
103038	2014-02-13	3 5 8				3												5													8		16	2:1
103039	2014-02-14	5 3 6						5								3													6				14	2:1
103040	2014-02-15	2 6 1			2														6					1									9	1:2
103041	2014-02-17	4 5 6					4											5											6				15	1:2
103042	2014-02-18	9 1 9										9		1																		9	19	3:0
103043	2014-02-19	4 4 6					4										4												6				14	0:3
103044	2014-02-20	8 7 8									8									7											8		23	1:2
103045	2014-02-21	5 9 1						5														9		1									15	3:0
103046	2014-02-22	7 8 3								7											8					3							18	2:1
103047	2014-02-24	9 0 2										9	0												2								11	1:2
103048	2014-02-25	8 2 0									8				2								0										10	0:3
103049	2014-02-26	3 7 6				3														7									6				16	2:1
103050	2014-02-27	5 9 7						5														9								7			21	3:0
103051	2014-02-28	0 8 3	0																		8					3							11	1:2
103052	2014-03-01	2 6 2
